Em3d|-n 8 -d 8 -i 600|286999|135|97|0.1915907|1.921875|16.2997898|7449|515703||
Em3d|-n 8 -d 8 -i 600|287000|136|56|0.1915907|1.921875|16.3004266|7449|515704||
Em3d|-n 8 -d 8 -i 600|287001|137|66|0.1915907|1.921875|16.3006947|7449|515705||
Em3d|-n 8 -d 8 -i 600|287002|138|49|0.1915907|1.921875|16.3010726|7449|515706||
Em3d|-n 8 -d 8 -i 600|287003|139|56|0.1915907|1.921875|16.301261|7449|515707||
Em3d|-n 8 -d 8 -i 600|287016|137|99|1.5750521|2.71875|16.1521092|7449|515720||
Em3d|-n 8 -d 8 -i 600|287017|138|56|1.5750521|2.71875|16.1614807|7449|515721||
Em3d|-n 8 -d 8 -i 600|287018|139|66|1.5750521|2.71875|16.161868|7449|515722||
Em3d|-n 8 -d 8 -i 600|287019|140|49|1.5750521|2.71875|16.1621692|7449|515723||
Em3d|-n 8 -d 8 -i 600|287020|141|56|1.5750521|2.71875|16.1629998|7449|515724||
Em3d|-n 8 -d 8 -i 600|287016|137|99|1.5937253|2.46875|15.5782655|7449|515720||
Em3d|-n 8 -d 8 -i 600|287017|138|56|1.5937253|2.46875|15.5864448|7449|515721||
Em3d|-n 8 -d 8 -i 600|287018|139|66|1.5937253|2.46875|15.5873878|7449|515722||
Em3d|-n 8 -d 8 -i 600|287019|140|49|1.5937253|2.46875|15.5877141|7449|515723||
Em3d|-n 8 -d 8 -i 600|287020|141|56|1.5937253|2.46875|15.5879269|7449|515724||
