Em3d|-n 8 -d 8 -i 600|287290|144|105|1.708819|2.21875|19.4483092|7449|516541||
Em3d|-n 8 -d 8 -i 600|287291|145|59|1.708819|2.21875|19.4598483|7449|516542||
Em3d|-n 8 -d 8 -i 600|287292|146|72|1.708819|2.21875|19.4605734|7449|516543||
Em3d|-n 8 -d 8 -i 600|287293|147|52|1.708819|2.21875|19.4613109|7449|516544||
Em3d|-n 8 -d 8 -i 600|287294|148|59|1.708819|2.21875|19.462618|7449|516545||
Em3d|-n 8 -d 8 -i 600|287290|144|105|1.5425194|2.46875|19.5557006|7449|516541||
Em3d|-n 8 -d 8 -i 600|287291|145|59|1.5425194|2.46875|19.5655969|7449|516542||
Em3d|-n 8 -d 8 -i 600|287292|146|72|1.5425194|2.46875|19.5663597|7449|516543||
Em3d|-n 8 -d 8 -i 600|287293|147|52|1.5425194|2.46875|19.5671119|7449|516544||
Em3d|-n 8 -d 8 -i 600|287294|148|59|1.5425194|2.46875|19.5684742|7449|516545||
