Em3d|-n 8 -d 8 -i 600|282868|71|44|0.1711998|1.921875|12.6551091|7449|508599||
Em3d|-n 8 -d 8 -i 600|282869|72|44|0.1711998|1.921875|12.6554971|7449|508600||
Em3d|-n 8 -d 8 -i 600|282870|73|44|0.1711998|1.921875|12.6556679|7449|508601||
Em3d|-n 8 -d 8 -i 600|282871|74|44|0.1711998|1.921875|12.6558136|7449|508602||
Em3d|-n 8 -d 8 -i 600|282872|75|44|0.1711998|1.921875|12.6559525|7449|508603||
Em3d|-n 8 -d 8 -i 600|282885|73|46|1.7467028|2.390625|11.8629138|7449|508616||
Em3d|-n 8 -d 8 -i 600|282886|74|46|1.7467028|2.390625|11.8739137|7449|508617||
Em3d|-n 8 -d 8 -i 600|282887|75|46|1.7467028|2.390625|11.8741868|7449|508618||
Em3d|-n 8 -d 8 -i 600|282888|76|46|1.7467028|2.390625|11.8743325|7449|508619||
Em3d|-n 8 -d 8 -i 600|282889|77|46|1.7467028|2.390625|11.8744704|7449|508620||
